,subject,phoneme,weight,amplitude_var,phase_var,count,correlation
21,16,F,0.01145358750399903,0.0002922442177223135,0.0708181578769814,715,0.05369665044074371
22,16,HH,0.008861412800744763,0.0006842883729673064,0.06396795053337109,1070,0.05369665044074371
23,16,K,0.017642949064857843,0.00046195616779781055,0.05887404370985775,931,0.05369665044074371
24,16,M,0.006459111732774121,0.0005502088469867727,0.08649637959759067,952,0.05369665044074371
25,16,N,0.008382272426244973,0.0005760286850681602,0.0740142743429722,2373,0.05369665044074371
26,16,P,0.011465059321315075,0.00030557063296763633,0.06813957971852709,455,0.05369665044074371
27,16,S,0.009389126667505132,0.000948525612409763,0.0790466853234765,1278,0.05369665044074371
28,16,T,0.023344163673983277,0.00046681895568169597,0.07936271600052762,2432,0.05369665044074371
29,16,V,0.007452527326637565,0.0004692946064571413,0.0677070707070707,500,0.05369665044074371
30,16,Z,0.007249157140455181,0.0007330359141780802,0.07816596656639029,944,0.05369665044074371
31,16,DH,0.009626729997370987,0.0003475515087490006,0.08300939003221817,1577,0.05369665044074371
32,16,NG,0.00976228740834309,0.0008730321558098486,0.07260897567920102,382,0.05369665044074371
33,16,G,0.006270811595363274,0.0006561455123342353,0.12069569070566079,295,0.05369665044074371
34,16,SH,0.006444443200946975,0.0014288682946305457,0.062101718425323124,279,0.05369665044074371
35,16,CH,0.007096506251603153,0.0007523296744396427,0.05537347707444559,118,0.05369665044074371
36,16,TH,0.003914999284746816,0.0003852903116453581,0.08909949164851125,210,0.05369665044074371
37,16,ZH,0.00042040819805496744,0.0008710527003467043,0.12174999999999998,5,0.05369665044074371
38,16,JH,0.003826028578965481,0.0009758183179604242,0.07389173671913327,83,0.05369665044074371
0,17,IY,0.014770945554209576,0.0012378694112643576,0.06599980992568094,1349,0.05475016413556175
1,17,OW,0.006551736219275403,0.001203938083650151,0.07070507974544218,607,0.05475016413556175
2,17,AE,0.00685242695384119,0.001818609564986389,0.0965472261887681,721,0.05475016413556175
3,17,AA,0.008341539987999903,0.0013476700733777902,0.06671433950192644,445,0.05475016413556175
4,17,EH,0.007427329347696244,0.0018155390565081496,0.07146555670357385,963,0.05475016413556175
5,17,ER,0.01145323112970094,0.0011355597921028878,0.07563977180555195,752,0.05475016413556175
6,17,IH,0.01531534630938258,0.0014827714721394045,0.08671454036159917,1870,0.05475016413556175
7,17,UH,0.0032739625991525458,0.0010863614740065015,0.05874578906452449,227,0.05475016413556175
8,17,AH,0.02259448167275225,0.0013675487168092748,0.08072117576905538,3655,0.05475016413556175
9,17,AO,0.00766829867574706,0.001186681907473642,0.08254439747138653,581,0.05475016413556175
10,17,UW,0.005483727444414223,0.00040095398654107557,0.07774862690350667,404,0.05475016413556175
11,17,EY,0.009900416060407665,0.0013874258433351245,0.0705445874741546,517,0.05475016413556175
12,17,AY,0.008676665807922219,0.001654817325538124,0.10410378848024832,626,0.05475016413556175
13,17,OY,0.005031594522375317,0.001315328652059948,0.07599584278155706,110,0.05475016413556175
14,17,AW,0.007166838324883785,0.0010777934465830768,0.08910443827691215,264,0.05475016413556175
15,17,Y,0.0023976481227589263,0.0009359861589434442,0.08929362880886427,190,0.05475016413556175
16,17,L,0.01651371781600487,0.0007861109986912612,0.081077346743295,1392,0.05475016413556175
17,17,R,0.006366846765047097,0.000993281857759541,0.08713585228148335,1133,0.05475016413556175
18,17,W,0.012897956948623997,0.0009192832713842851,0.09080714303620821,946,0.05475016413556175
19,17,B,0.009560222957047377,0.0004036251751204172,0.09117958562735438,725,0.05475016413556175
20,17,D,0.009946502458126413,0.0003412828836440986,0.051288382944084054,1761,0.05475016413556175
21,17,F,0.009751243009135014,0.0002922442177223135,0.0708181578769814,715,0.05475016413556175
22,17,HH,0.010332617840899528,0.0006842883729673064,0.06396795053337109,1070,0.05475016413556175
23,17,K,0.009445158285642663,0.00046195616779781055,0.05887404370985775,931,0.05475016413556175
24,17,M,0.006740866188294637,0.0005502088469867727,0.08649637959759067,952,0.05475016413556175
25,17,N,0.018658468309772556,0.0005760286850681602,0.0740142743429722,2373,0.05475016413556175
26,17,P,0.010121089296790377,0.00030557063296763633,0.06813957971852709,455,0.05475016413556175
27,17,S,0.01104007668138024,0.000948525612409763,0.0790466853234765,1278,0.05475016413556175
28,17,T,0.026999477053670246,0.00046681895568169597,0.07936271600052762,2432,0.05475016413556175
29,17,V,0.003601206876245224,0.0004692946064571413,0.0677070707070707,500,0.05475016413556175
30,17,Z,0.009805481711372428,0.0007330359141780802,0.07816596656639029,944,0.05475016413556175
31,17,DH,0.011779199508508425,0.0003475515087490006,0.08300939003221817,1577,0.05475016413556175
32,17,NG,0.009751553635325101,0.0008730321558098486,0.07260897567920102,382,0.05475016413556175
33,17,G,0.006700403138643685,0.0006561455123342353,0.12069569070566079,295,0.05475016413556175
34,17,SH,0.006585714332045839,0.0014288682946305457,0.062101718425323124,279,0.05475016413556175
35,17,CH,0.004496521185377102,0.0007523296744396427,0.05537347707444559,118,0.05475016413556175
36,17,TH,0.005175393657019801,0.0003852903116453581,0.08909949164851125,210,0.05475016413556175
37,17,ZH,0.00044080051324843527,0.0008710527003467043,0.12174999999999998,5,0.05475016413556175
38,17,JH,0.0031252144236910257,0.0009758183179604242,0.07389173671913327,83,0.05475016413556175
0,18,IY,0.009665252702284435,0.0012378694112643576,0.06599980992568094,1349,0.04923472937835869
1,18,OW,0.0074117681940998135,0.001203938083650151,0.07070507974544218,607,0.04923472937835869
2,18,AE,0.00941144042372678,0.001818609564986389,0.0965472261887681,721,0.04923472937835869
3,18,AA,0.008429247828609512,0.0013476700733777902,0.06671433950192644,445,0.04923472937835869
4,18,EH,0.006953207244899075,0.0018155390565081496,0.07146555670357385,963,0.04923472937835869
5,18,ER,0.007747131239332611,0.0011355597921028878,0.07563977180555195,752,0.04923472937835869
6,18,IH,0.01379210373838739,0.0014827714721394045,0.08671454036159917,1870,0.04923472937835869
7,18,UH,0.002928901524578719,0.0010863614740065015,0.05874578906452449,227,0.04923472937835869
8,18,AH,0.01807599055698656,0.0013675487168092748,0.08072117576905538,3655,0.04923472937835869
9,18,AO,0.008764488045887668,0.001186681907473642,0.08254439747138653,581,0.04923472937835869
10,18,UW,0.0074665769549417385,0.00040095398654107557,0.07774862690350667,404,0.04923472937835869
11,18,EY,0.007112608041749751,0.0013874258433351245,0.0705445874741546,517,0.04923472937835869
12,18,AY,0.007444518176612024,0.001654817325538124,0.10410378848024832,626,0.04923472937835869
13,18,OY,0.004901574065953865,0.001315328652059948,0.07599584278155706,110,0.04923472937835869
14,18,AW,0.008467552284399802,0.0010777934465830768,0.08910443827691215,264,0.04923472937835869
15,18,Y,0.0042062731921720265,0.0009359861589434442,0.08929362880886427,190,0.04923472937835869
16,18,L,0.010761094163981978,0.0007861109986912612,0.081077346743295,1392,0.04923472937835869
17,18,R,0.0056275809901175505,0.000993281857759541,0.08713585228148335,1133,0.04923472937835869
18,18,W,0.010468828735694883,0.0009192832713842851,0.09080714303620821,946,0.04923472937835869
19,18,B,0.010248295955682473,0.0004036251751204172,0.09117958562735438,725,0.04923472937835869
20,18,D,0.01191140346912445,0.0003412828836440986,0.051288382944084054,1761,0.04923472937835869
21,18,F,0.006635529654532007,0.0002922442177223135,0.0708181578769814,715,0.04923472937835869
22,18,HH,0.00637613514312454,0.0006842883729673064,0.06396795053337109,1070,0.04923472937835869
23,18,K,0.015824621200664288,0.00046195616779781055,0.05887404370985775,931,0.04923472937835869
24,18,M,0.0059621080478147424,0.0005502088469867727,0.08649637959759067,952,0.04923472937835869
25,18,N,0.008123285791872787,0.0005760286850681602,0.0740142743429722,2373,0.04923472937835869
26,18,P,0.007901996230625957,0.00030557063296763633,0.06813957971852709,455,0.04923472937835869
27,18,S,0.01048799190618618,0.000948525612409763,0.0790466853234765,1278,0.04923472937835869
28,18,T,0.016984917690912794,0.00046681895568169597,0.07936271600052762,2432,0.04923472937835869
29,18,V,0.004448137824036601,0.0004692946064571413,0.0677070707070707,500,0.04923472937835869
30,18,Z,0.007839132248388142,0.0007330359141780802,0.07816596656639029,944,0.04923472937835869
31,18,DH,0.01263086538013308,0.0003475515087490006,0.08300939003221817,1577,0.04923472937835869
32,18,NG,0.0062458093344318665,0.0008730321558098486,0.07260897567920102,382,0.04923472937835869
33,18,G,0.004468763992413815,0.0006561455123342353,0.12069569070566079,295,0.04923472937835869
34,18,SH,0.007643173024785767,0.0014288682946305457,0.062101718425323124,279,0.04923472937835869
35,18,CH,0.0072431894346966135,0.0007523296744396427,0.05537347707444559,118,0.04923472937835869
36,18,TH,0.003608882426588169,0.0003852903116453581,0.08909949164851125,210,0.04923472937835869
37,18,ZH,0.0003874590706138895,0.0008710527003467043,0.12174999999999998,5,0.04923472937835869
38,18,JH,0.003113744418398857,0.0009758183179604242,0.07389173671913327,83,0.04923472937835869
0,19,IY,0.01682309902487854,0.0012378694112643576,0.06599980992568094,1349,0.054855740364910976
1,19,OW,0.007577596706131538,0.001203938083650151,0.07070507974544218,607,0.054855740364910976
2,19,AE,0.00873370043438904,0.001818609564986389,0.0965472261887681,721,0.054855740364910976
3,19,AA,0.0076511931616200105,0.0013476700733777902,0.06671433950192644,445,0.054855740364910976
4,19,EH,0.006820126822174847,0.0018155390565081496,0.07146555670357385,963,0.054855740364910976
5,19,ER,0.011188810878513008,0.0011355597921028878,0.07563977180555195,752,0.054855740364910976
6,19,IH,0.010559116002134803,0.0014827714721394045,0.08671454036159917,1870,0.054855740364910976
7,19,UH,0.0038151389696531716,0.0010863614740065015,0.05874578906452449,227,0.054855740364910976
8,19,AH,0.01618872928995851,0.0013675487168092748,0.08072117576905538,3655,0.054855740364910976
9,19,AO,0.009077915197134622,0.001186681907473642,0.08254439747138653,581,0.054855740364910976
10,19,UW,0.005708153189955001,0.00040095398654107557,0.07774862690350667,404,0.054855740364910976
11,19,EY,0.005558083092218994,0.0013874258433351245,0.0705445874741546,517,0.054855740364910976
12,19,AY,0.01116082263355989,0.001654817325538124,0.10410378848024832,626,0.054855740364910976
13,19,OY,0.0038123117778435535,0.001315328652059948,0.07599584278155706,110,0.054855740364910976
14,19,AW,0.008293552062989585,0.0010777934465830768,0.08910443827691215,264,0.054855740364910976
15,19,Y,0.004093345621129191,0.0009359861589434442,0.08929362880886427,190,0.054855740364910976
16,19,L,0.012026235897151561,0.0007861109986912612,0.081077346743295,1392,0.054855740364910976
17,19,R,0.00848858011692461,0.000993281857759541,0.08713585228148335,1133,0.054855740364910976
18,19,W,0.012659172926749302,0.0009192832713842851,0.09080714303620821,946,0.054855740364910976
19,19,B,0.008087917965757163,0.0004036251751204172,0.09117958562735438,725,0.054855740364910976
20,19,D,0.010579468382797243,0.0003412828836440986,0.051288382944084054,1761,0.054855740364910976
21,19,F,0.011954444969013966,0.0002922442177223135,0.0708181578769814,715,0.054855740364910976
22,19,HH,0.009148402159136475,0.0006842883729673064,0.06396795053337109,1070,0.054855740364910976
23,19,K,0.01404804665925997,0.00046195616779781055,0.05887404370985775,931,0.054855740364910976
24,19,M,0.007994613015863548,0.0005502088469867727,0.08649637959759067,952,0.054855740364910976
25,19,N,0.014361935001945074,0.0005760286850681602,0.0740142743429722,2373,0.054855740364910976
26,19,P,0.01086911136992826,0.00030557063296763633,0.06813957971852709,455,0.054855740364910976
27,19,S,0.009511495318172388,0.000948525612409763,0.0790466853234765,1278,0.054855740364910976
28,19,T,0.02240859255671171,0.00046681895568169597,0.07936271600052762,2432,0.054855740364910976
29,19,V,0.004567352893453152,0.0004692946064571413,0.0677070707070707,500,0.054855740364910976
30,19,Z,0.011771393582061428,0.0007330359141780802,0.07816596656639029,944,0.054855740364910976
31,19,DH,0.009924353474263282,0.0003475515087490006,0.08300939003221817,1577,0.054855740364910976
32,19,NG,0.005476774091824617,0.0008730321558098486,0.07260897567920102,382,0.054855740364910976
33,19,G,0.0044019532510838075,0.0006561455123342353,0.12069569070566079,295,0.054855740364910976
34,19,SH,0.006475069324630565,0.0014288682946305457,0.062101718425323124,279,0.054855740364910976
35,19,CH,0.0042220741029054985,0.0007523296744396427,0.05537347707444559,118,0.054855740364910976
36,19,TH,0.005157439040963091,0.0003852903116453581,0.08909949164851125,210,0.054855740364910976
37,19,ZH,0.00038134531815466554,0.0008710527003467043,0.12174999999999998,5,0.054855740364910976
38,19,JH,0.0022896389899057785,0.0009758183179604242,0.07389173671913327,83,0.054855740364910976
