"","occurrence","amplitude","phase","correlation"
"353",0.611183564439985,0.0667908570608878,-0.0754323387871899,0.107611393161242
"354",0.567286618227882,0.0882530232460153,-0.0121303428247391,0.153783010162764
"355",0.633427979901579,0.118663410941484,-0.0302928615301209,0.163950468491116
"356",0.630753352210062,0.100587726397791,-0.0225325152044193,0.0658196539228718
"357",0.660627948040815,0.0625696121157814,-0.030264899369922,0.154581524067934
"358",0.663863539665242,0.0814259017686102,-0.0829400044427671,0.105964911306672
"359",0.603911612012515,0.058740427788026,-0.00773258001874005,0.0778993085023072
"360",0.570891547997565,0.086208848521433,-0.0505917381092926,0.0429837804696913
"361",0.672005721964137,0.0864536522244403,-0.0155163232778131,0.161014095637523
"362",0.646661070684539,0.0722170773778931,-0.0910775071119222,0.0975725425627186
"363",0.613604286548005,0.0881449935745762,-0.0131047788158004,0.130309914698959
"364",0.627371194672454,0.114807240720521,-0.0317075624211673,0.1321783231506
"365",0.623065081869846,0.072638960806895,-0.0275283974146554,0.125543485402024
"366",0.593944361194104,0.111025438559506,-0.0485203014125624,0.219778677066715
"367",0.614687538920173,0.106648124865594,-0.0458610964225047,0.171359796297678
