,subject,phoneme,weight,svar,tvar,count
31,sub-009,DH,0.050441995837352704,0.001417672660096568,0.08007740691634159,1577
32,sub-009,NG,0.025153485549771874,0.002139221148471459,0.08201650623827951,382
33,sub-009,G,0.02968189795515458,0.0019330010528804966,0.10126103171965585,295
34,sub-009,SH,0.03274195857043965,0.003026548816605948,0.06900716213738914,279
35,sub-009,CH,0.018802533834772928,0.0017414162722957835,0.049105728292572516,118
36,sub-009,TH,0.015325266675757275,0.000977765531276409,0.07807345160286337,210
37,sub-009,ZH,0.0013772861336222495,0.002787920316060384,0.10024999999999999,5
38,sub-009,JH,0.014950575600306718,0.00227178868038509,0.07192611023805368,83
0,sub-010,IY,0.09482002970438755,0.003489085941800727,0.0716426874336437,1349
1,sub-010,OW,0.0915277507961326,0.0043541044042321895,0.07542279704553181,607
2,sub-010,AE,0.08187048938707144,0.006931779914101594,0.08205709516098753,721
3,sub-010,AA,0.061495343631897646,0.005679000119180113,0.06051876764022296,445
4,sub-010,EH,0.06836295144991793,0.006138875847706132,0.0813697448883545,963
5,sub-010,ER,0.09857352605070259,0.004988506932666679,0.08705811770971346,752
6,sub-010,IH,0.07841679391711065,0.003940573912407193,0.08274110856463797,1870
7,sub-010,UH,0.02278398162151154,0.004253789146951239,0.07313111245477143,227
8,sub-010,AH,0.12847278663254197,0.0049274698832071015,0.07982897631324444,3655
9,sub-010,AO,0.04269151824356625,0.004308807680753006,0.07683076391587858,581
10,sub-010,UW,0.04694482542745529,0.0017324031971243884,0.07266879366508079,404
11,sub-010,EY,0.0667393614021759,0.0034973143939532408,0.07274070303102899,517
12,sub-010,AY,0.08110925178561727,0.005954200122843503,0.08562171833589666,626
13,sub-010,OY,0.029847106046456053,0.005816735306129754,0.057154298082869516,110
14,sub-010,AW,0.0717279569381795,0.005283671065336925,0.07953025568443688,264
15,sub-010,Y,0.025738699813402766,0.003104865338035483,0.11760028726787727,190
16,sub-010,L,0.10703964444128902,0.004097772651238384,0.08477952814267468,1392
17,sub-010,R,0.06359526204877217,0.004919442330211824,0.10050827274128243,1133
18,sub-010,W,0.07210189255834407,0.004837364042624449,0.11528410309548283,946
19,sub-010,B,0.0712722801512054,0.0014460358213638014,0.08342835410026078,725
20,sub-010,D,0.0742229591850788,0.0009534943346348497,0.054783281069775806,1761
21,sub-010,F,0.0494251825364518,0.0011349246706897785,0.0850352697411521,715
22,sub-010,HH,0.04983603275314711,0.0019788905816356724,0.05577150004720098,1070
23,sub-010,K,0.07311328960541105,0.0018068999691906232,0.07039753173020015,931
24,sub-010,M,0.06282528709652141,0.0022700018183277916,0.07514620227175837,952
25,sub-010,N,0.07631131223950592,0.0016651367025733756,0.06960200402678278,2373
26,sub-010,P,0.04706988159015878,0.0010814952595225788,0.07317871602082128,455
27,sub-010,S,0.08620480471479422,0.001203175727516339,0.089617974278109,1278
28,sub-010,T,0.11384175149973406,0.0015083247821953212,0.07712549259662313,2432
29,sub-010,V,0.02771795884271221,0.001800021258308774,0.05318383838383839,500
30,sub-010,Z,0.08746846678959497,0.0012825042522608323,0.0513880372385215,944
31,sub-010,DH,0.054706254975020685,0.001417672660096568,0.08007740691634159,1577
32,sub-010,NG,0.03963232019273092,0.002139221148471459,0.08201650623827951,382
33,sub-010,G,0.042726392751676674,0.0019330010528804966,0.10126103171965585,295
34,sub-010,SH,0.047079677020300116,0.003026548816605948,0.06900716213738914,279
35,sub-010,CH,0.016017692082284846,0.0017414162722957835,0.049105728292572516,118
36,sub-010,TH,0.02204911459208374,0.000977765531276409,0.07807345160286337,210
37,sub-010,ZH,0.002699152657156689,0.002787920316060384,0.10024999999999999,5
38,sub-010,JH,0.013535388007044617,0.00227178868038509,0.07192611023805368,83
0,sub-011,IY,0.12770087542796657,0.003489085941800727,0.0716426874336437,1349
1,sub-011,OW,0.10273736703324471,0.0043541044042321895,0.07542279704553181,607
2,sub-011,AE,0.09780166252994994,0.006931779914101594,0.08205709516098753,721
3,sub-011,AA,0.052947671085668946,0.005679000119180113,0.06051876764022296,445
4,sub-011,EH,0.09048008740595613,0.006138875847706132,0.0813697448883545,963
5,sub-011,ER,0.12086932965626851,0.004988506932666679,0.08705811770971346,752
6,sub-011,IH,0.10351938573981098,0.003940573912407193,0.08274110856463797,1870
7,sub-011,UH,0.025549016867527807,0.004253789146951239,0.07313111245477143,227
8,sub-011,AH,0.12280890269960204,0.0049274698832071015,0.07982897631324444,3655
9,sub-011,AO,0.0894979706274952,0.004308807680753006,0.07683076391587858,581
10,sub-011,UW,0.06916399996423361,0.0017324031971243884,0.07266879366508079,404
11,sub-011,EY,0.08462573970338416,0.0034973143939532408,0.07274070303102899,517
12,sub-011,AY,0.13021742702348335,0.005954200122843503,0.08562171833589666,626
13,sub-011,OY,0.05929130774628352,0.005816735306129754,0.057154298082869516,110
14,sub-011,AW,0.07359180122606776,0.005283671065336925,0.07953025568443688,264
15,sub-011,Y,0.028867562743796,0.003104865338035483,0.11760028726787727,190
16,sub-011,L,0.08739981736464475,0.004097772651238384,0.08477952814267468,1392
17,sub-011,R,0.05520821872700076,0.004919442330211824,0.10050827274128243,1133
18,sub-011,W,0.1296865828168004,0.004837364042624449,0.11528410309548283,946
19,sub-011,B,0.08000406689333997,0.0014460358213638014,0.08342835410026078,725
20,sub-011,D,0.07859626879057481,0.0009534943346348497,0.054783281069775806,1761
21,sub-011,F,0.06886138791706693,0.0011349246706897785,0.0850352697411521,715
22,sub-011,HH,0.05101948071317448,0.0019788905816356724,0.05577150004720098,1070
23,sub-011,K,0.08610769299289006,0.0018068999691906232,0.07039753173020015,931
24,sub-011,M,0.07414490562225261,0.0022700018183277916,0.07514620227175837,952
25,sub-011,N,0.08697952680692282,0.0016651367025733756,0.06960200402678278,2373
26,sub-011,P,0.07948666769675329,0.0010814952595225788,0.07317871602082128,455
27,sub-011,S,0.13015198823584018,0.001203175727516339,0.089617974278109,1278
28,sub-011,T,0.16433454138263368,0.0015083247821953212,0.07712549259662313,2432
29,sub-011,V,0.03532539243820887,0.001800021258308774,0.05318383838383839,500
30,sub-011,Z,0.11720323530525903,0.0012825042522608323,0.0513880372385215,944
31,sub-011,DH,0.07518049364490466,0.001417672660096568,0.08007740691634159,1577
32,sub-011,NG,0.05110500621660642,0.002139221148471459,0.08201650623827951,382
33,sub-011,G,0.044307989646198295,0.0019330010528804966,0.10126103171965585,295
34,sub-011,SH,0.05398750521912626,0.003026548816605948,0.06900716213738914,279
35,sub-011,CH,0.058878892610782746,0.0017414162722957835,0.049105728292572516,118
36,sub-011,TH,0.03456292506433588,0.000977765531276409,0.07807345160286337,210
37,sub-011,ZH,0.006992360149907423,0.002787920316060384,0.10024999999999999,5
38,sub-011,JH,0.030503110122416556,0.00227178868038509,0.07192611023805368,83
0,sub-012,IY,0.06470775518919844,0.003489085941800727,0.0716426874336437,1349
1,sub-012,OW,0.03395085435083674,0.0043541044042321895,0.07542279704553181,607
2,sub-012,AE,0.05562718572253787,0.006931779914101594,0.08205709516098753,721
3,sub-012,AA,0.039888937873517466,0.005679000119180113,0.06051876764022296,445
4,sub-012,EH,0.043958274217204475,0.006138875847706132,0.0813697448883545,963
5,sub-012,ER,0.050850757110317835,0.004988506932666679,0.08705811770971346,752
6,sub-012,IH,0.05228098355907826,0.003940573912407193,0.08274110856463797,1870
7,sub-012,UH,0.018408751128827713,0.004253789146951239,0.07313111245477143,227
8,sub-012,AH,0.07064426801002288,0.0049274698832071015,0.07982897631324444,3655
9,sub-012,AO,0.04205853348464686,0.004308807680753006,0.07683076391587858,581
10,sub-012,UW,0.02547206916203662,0.0017324031971243884,0.07266879366508079,404
11,sub-012,EY,0.036945177680795686,0.0034973143939532408,0.07274070303102899,517
12,sub-012,AY,0.04887309337959881,0.005954200122843503,0.08562171833589666,626
13,sub-012,OY,0.01440340826311441,0.005816735306129754,0.057154298082869516,110
14,sub-012,AW,0.03369915871529388,0.005283671065336925,0.07953025568443688,264
15,sub-012,Y,0.014954271786603572,0.003104865338035483,0.11760028726787727,190
16,sub-012,L,0.05623493219815306,0.004097772651238384,0.08477952814267468,1392
17,sub-012,R,0.034977111738223356,0.004919442330211824,0.10050827274128243,1133
18,sub-012,W,0.04502576674884996,0.004837364042624449,0.11528410309548283,946
19,sub-012,B,0.04695437387564158,0.0014460358213638014,0.08342835410026078,725
20,sub-012,D,0.0476253388533722,0.0009534943346348497,0.054783281069775806,1761
21,sub-012,F,0.028608889880952573,0.0011349246706897785,0.0850352697411521,715
22,sub-012,HH,0.03756834121297356,0.0019788905816356724,0.05577150004720098,1070
23,sub-012,K,0.04286297220265937,0.0018068999691906232,0.07039753173020015,931
24,sub-012,M,0.047237701260996856,0.0022700018183277916,0.07514620227175837,952
25,sub-012,N,0.06463455597933425,0.0016651367025733756,0.06960200402678278,2373
26,sub-012,P,0.03102846166394183,0.0010814952595225788,0.07317871602082128,455
27,sub-012,S,0.054035808462141274,0.001203175727516339,0.089617974278109,1278
28,sub-012,T,0.07325345073605151,0.0015083247821953212,0.07712549259662313,2432
29,sub-012,V,0.019199976099854393,0.001800021258308774,0.05318383838383839,500
30,sub-012,Z,0.047999831248026065,0.0012825042522608323,0.0513880372385215,944
31,sub-012,DH,0.06306938699613794,0.001417672660096568,0.08007740691634159,1577
32,sub-012,NG,0.025332885647678247,0.002139221148471459,0.08201650623827951,382
33,sub-012,G,0.01837344112867329,0.0019330010528804966,0.10126103171965585,295
34,sub-012,SH,0.02873045321700284,0.003026548816605948,0.06900716213738914,279
35,sub-012,CH,0.012634676810756423,0.0017414162722957835,0.049105728292572516,118
36,sub-012,TH,0.018804399585906736,0.000977765531276409,0.07807345160286337,210
37,sub-012,ZH,0.0032065223880074216,0.002787920316060384,0.10024999999999999,5
38,sub-012,JH,0.014150027104562533,0.00227178868038509,0.07192611023805368,83
0,sub-013,IY,0.08280503578691346,0.003489085941800727,0.0716426874336437,1349
1,sub-013,OW,0.04632936878811315,0.0043541044042321895,0.07542279704553181,607
2,sub-013,AE,0.057737766677086695,0.006931779914101594,0.08205709516098753,721
3,sub-013,AA,0.04804220514580823,0.005679000119180113,0.06051876764022296,445
